dimension,function,algorithm_internal,run,best_cost
1000,f9_weierstrass,PSO-m,13,1826.4977363693488
1000,f9_weierstrass,PSO-m,14,1884.3170848076538
1000,f9_weierstrass,PSO-m,15,1886.0534213371457
1000,f9_weierstrass,PSO-m,16,1860.0335823123796
1000,f9_weierstrass,PSO-m,17,1875.1287638804745
1000,f9_weierstrass,PSO-m,18,1858.3125578580111
1000,f9_weierstrass,PSO-m,19,1871.2616192543587
1000,f9_weierstrass,PSO-RIW,0,1716.7510338068969
1000,f9_weierstrass,PSO-RIW,1,1645.6621533691373
1000,f9_weierstrass,PSO-RIW,2,1762.4789116606767
1000,f9_weierstrass,PSO-RIW,3,1631.3398581028302
1000,f9_weierstrass,PSO-RIW,4,1622.1444964249613
1000,f9_weierstrass,PSO-RIW,5,1703.7188808329106
1000,f9_weierstrass,PSO-RIW,6,1666.5363182962865
1000,f9_weierstrass,PSO-RIW,7,1616.8208557738117
1000,f9_weierstrass,PSO-RIW,8,1710.3500290079426
1000,f9_weierstrass,PSO-RIW,9,1703.8464218275426
1000,f9_weierstrass,PSO-RIW,10,1671.5684248102511
1000,f9_weierstrass,PSO-RIW,11,1708.674526256238
1000,f9_weierstrass,PSO-RIW,12,1684.1296699123648
1000,f9_weierstrass,PSO-RIW,13,1610.1319320194664
1000,f9_weierstrass,PSO-RIW,14,1567.8736933534049
1000,f9_weierstrass,PSO-RIW,15,1650.9876950480648
1000,f9_weierstrass,PSO-RIW,16,1762.0198671107012
1000,f9_weierstrass,PSO-RIW,17,1681.1057038916588
1000,f9_weierstrass,PSO-RIW,18,1717.745478052914
1000,f9_weierstrass,PSO-RIW,19,1666.4206526678777
1000,f9_weierstrass,HPPSO_Modified,0,1789.4553449769714
1000,f9_weierstrass,HPPSO_Modified,1,1851.37649553645
1000,f9_weierstrass,HPPSO_Modified,2,1816.2738194339831
1000,f9_weierstrass,HPPSO_Modified,3,1871.2894240630917
1000,f9_weierstrass,HPPSO_Modified,4,1820.216415867916
1000,f9_weierstrass,HPPSO_Modified,5,1816.2577150797151
1000,f9_weierstrass,HPPSO_Modified,6,1836.3224225890197
1000,f9_weierstrass,HPPSO_Modified,7,1811.1804297166177
1000,f9_weierstrass,HPPSO_Modified,8,1858.6758491434134
1000,f9_weierstrass,HPPSO_Modified,9,1848.5664293410196
1000,f9_weierstrass,HPPSO_Modified,10,1843.983101446012
1000,f9_weierstrass,HPPSO_Modified,11,1881.5611357619778
1000,f9_weierstrass,HPPSO_Modified,12,1761.99961821918
1000,f9_weierstrass,HPPSO_Modified,13,1822.2007858916218
1000,f9_weierstrass,HPPSO_Modified,14,1738.229303483482
1000,f9_weierstrass,HPPSO_Modified,15,1841.4165363517425
1000,f9_weierstrass,HPPSO_Modified,16,1780.620548162527
1000,f9_weierstrass,HPPSO_Modified,17,1758.0648850806133
1000,f9_weierstrass,HPPSO_Modified,18,1734.202133916212
1000,f9_weierstrass,HPPSO_Modified,19,1832.4645846142266
1000,f9_weierstrass,GA-MPC,0,1688.1074968961966
1000,f9_weierstrass,GA-MPC,1,1663.3600304297513
1000,f9_weierstrass,GA-MPC,2,1650.8528763552106
1000,f9_weierstrass,GA-MPC,3,1641.0615099935626
1000,f9_weierstrass,GA-MPC,4,1741.7294366611955
1000,f9_weierstrass,GA-MPC,5,1666.1907388956208
1000,f9_weierstrass,GA-MPC,6,1681.7159375664537
1000,f9_weierstrass,GA-MPC,7,1684.7793840774816
1000,f9_weierstrass,GA-MPC,8,1679.4718826477906
1000,f9_weierstrass,GA-MPC,9,1723.2506730255425
1000,f9_weierstrass,GA-MPC,10,1668.21582738122
1000,f9_weierstrass,GA-MPC,11,1714.6259131356828
1000,f9_weierstrass,GA-MPC,12,1675.7540938472937
1000,f9_weierstrass,GA-MPC,13,1667.5008902717123
1000,f9_weierstrass,GA-MPC,14,1716.6550596802372
1000,f9_weierstrass,GA-MPC,15,1688.7027062568254
1000,f9_weierstrass,GA-MPC,16,1689.1805475714377
1000,f9_weierstrass,GA-MPC,17,1674.322952660952
1000,f9_weierstrass,GA-MPC,18,1631.0470544861673
1000,f9_weierstrass,GA-MPC,19,1720.9777796228268
1000,f9_weierstrass,GWO,0,1887.1494153236063
1000,f9_weierstrass,GWO,1,1897.4217575709115
1000,f9_weierstrass,GWO,2,1888.503195489802
1000,f9_weierstrass,GWO,3,1899.590287935063
1000,f9_weierstrass,GWO,4,1901.2866329495823
1000,f9_weierstrass,GWO,5,1890.5693349152061
1000,f9_weierstrass,GWO,6,1898.5334165562474
1000,f9_weierstrass,GWO,7,1903.8699854547303
1000,f9_weierstrass,GWO,8,1903.577034015729
1000,f9_weierstrass,GWO,9,1893.1969456726968
1000,f9_weierstrass,GWO,10,1894.9163375336757
1000,f9_weierstrass,GWO,11,1879.3689898476036
1000,f9_weierstrass,GWO,12,1886.0388536371966
1000,f9_weierstrass,GWO,13,1891.3588763069888
1000,f9_weierstrass,GWO,14,1897.4829207703278
1000,f9_weierstrass,GWO,15,1891.6450129736027
1000,f9_weierstrass,GWO,16,1896.3676681753575
1000,f9_weierstrass,GWO,17,1901.3254918802309
1000,f9_weierstrass,GWO,18,1902.10110737237
1000,f9_weierstrass,GWO,19,1894.6117106597583
1000,f9_weierstrass,SHADE,0,1700.5575062425532
1000,f9_weierstrass,SHADE,1,1712.8917243644707
1000,f9_weierstrass,SHADE,2,1692.2551809152305
1000,f9_weierstrass,SHADE,3,1701.1760567236795
1000,f9_weierstrass,SHADE,4,1700.3054060238037
1000,f9_weierstrass,SHADE,5,1720.6735952491538
1000,f9_weierstrass,SHADE,6,1703.4998372681218
1000,f9_weierstrass,SHADE,7,1728.52041393098
1000,f9_weierstrass,SHADE,8,1710.3520884582422
1000,f9_weierstrass,SHADE,9,1706.5865865456183
1000,f9_weierstrass,SHADE,10,1691.5983943110352
1000,f9_weierstrass,SHADE,11,1716.3058953672953
1000,f9_weierstrass,SHADE,12,1713.8423596556222
1000,f9_weierstrass,SHADE,13,1698.3079319423703
1000,f9_weierstrass,SHADE,14,1699.9826668386445
1000,f9_weierstrass,SHADE,15,1705.2388220928547
1000,f9_weierstrass,SHADE,16,1705.505762165567
1000,f9_weierstrass,SHADE,17,1706.1114951490533
1000,f9_weierstrass,SHADE,18,1706.5822994214327
1000,f9_weierstrass,SHADE,19,1710.5397917527573
1000,f9_weierstrass,CSA,0,1807.4649735730095
1000,f9_weierstrass,CSA,1,1861.0808396142136
1000,f9_weierstrass,CSA,2,1828.9132276247667
1000,f9_weierstrass,CSA,3,1879.7241929988352
1000,f9_weierstrass,CSA,4,1808.0330776366588
1000,f9_weierstrass,CSA,5,1853.2816551957994
1000,f9_weierstrass,CSA,6,1856.3044494708504
1000,f9_weierstrass,CSA,7,1851.5145809710766
1000,f9_weierstrass,CSA,8,1837.59009110232
1000,f9_weierstrass,CSA,9,1859.8525446417345
1000,f9_weierstrass,CSA,10,1840.8123965466752
1000,f9_weierstrass,CSA,11,1866.554682049028
1000,f9_weierstrass,CSA,12,1865.641515195777
1000,f9_weierstrass,CSA,13,1919.7333457574985
1000,f9_weierstrass,CSA,14,1898.0055099443287
1000,f9_weierstrass,CSA,15,1859.3319120091658
1000,f9_weierstrass,CSA,16,1837.6596680329635
1000,f9_weierstrass,CSA,17,1840.9794115678121
1000,f9_weierstrass,CSA,18,1845.3522044584718
1000,f9_weierstrass,CSA,19,1839.80511075676
1000,f9_weierstrass,CMAES,0,1883.8854185171529
1000,f9_weierstrass,CMAES,1,1899.9350836768433
1000,f9_weierstrass,CMAES,2,1906.5434345571036
1000,f9_weierstrass,CMAES,3,1903.643898201756
1000,f9_weierstrass,CMAES,4,1882.8350892493052
1000,f9_weierstrass,CMAES,5,1886.669653255005
1000,f9_weierstrass,CMAES,6,1900.3127864806672
1000,f9_weierstrass,CMAES,7,1902.7603811973995
1000,f9_weierstrass,CMAES,8,1896.431945665369
1000,f9_weierstrass,CMAES,9,1904.8311435161445
1000,f9_weierstrass,CMAES,10,1897.1019185926257
1000,f9_weierstrass,CMAES,11,1886.0619848252138
1000,f9_weierstrass,CMAES,12,1897.3910628132228
1000,f9_weierstrass,CMAES,13,1894.5195975032211
1000,f9_weierstrass,CMAES,14,1904.0282833538047
1000,f9_weierstrass,CMAES,15,1901.1570426649757
1000,f9_weierstrass,CMAES,16,1888.8709150136272
1000,f9_weierstrass,CMAES,17,1905.9742085505698
1000,f9_weierstrass,CMAES,18,1893.136029973481
1000,f9_weierstrass,CMAES,19,1873.474326610689
1000,f10_levy,Original PSO,0,1123588.8219877149
1000,f10_levy,Original PSO,1,1111293.628294176
1000,f10_levy,Original PSO,2,1068491.3002502644
1000,f10_levy,Original PSO,3,1193745.1994821595
1000,f10_levy,Original PSO,4,1227477.5396277092
1000,f10_levy,Original PSO,5,1359872.276037337
1000,f10_levy,Original PSO,6,1329129.8947897856
1000,f10_levy,Original PSO,7,1261505.1763965848
1000,f10_levy,Original PSO,8,1321653.7343810655
1000,f10_levy,Original PSO,9,1227706.959841251
1000,f10_levy,Original PSO,10,1120409.0119447638
1000,f10_levy,Original PSO,11,1180770.054157182
1000,f10_levy,Original PSO,12,1310062.265943458
1000,f10_levy,Original PSO,13,1142872.5754760797
1000,f10_levy,Original PSO,14,1226067.825595484
1000,f10_levy,Original PSO,15,1186953.1568988897
1000,f10_levy,Original PSO,16,1312995.7163752553
1000,f10_levy,Original PSO,17,1262005.0473122634
1000,f10_levy,Original PSO,18,1183434.934128642
1000,f10_levy,Original PSO,19,1178141.6947894248
1000,f10_levy,PSO-m,0,1274645.1742515818
1000,f10_levy,PSO-m,1,1429419.2290527918
1000,f10_levy,PSO-m,2,1242525.4604673132
1000,f10_levy,PSO-m,3,1324108.684955702
1000,f10_levy,PSO-m,4,1477912.371111318
1000,f10_levy,PSO-m,5,1528631.5480207691
1000,f10_levy,PSO-m,6,1431389.1704582705
1000,f10_levy,PSO-m,7,1463254.5371169911
1000,f10_levy,PSO-m,8,1427526.716573336
1000,f10_levy,PSO-m,9,1367840.7212749913
1000,f10_levy,PSO-m,10,1462939.0642684293
1000,f10_levy,PSO-m,11,1325482.3634265352
1000,f10_levy,PSO-m,12,1342132.7954956233
1000,f10_levy,PSO-m,13,1330240.2551211843
1000,f10_levy,PSO-m,14,1528944.3859625163
1000,f10_levy,PSO-m,15,1365398.5574882347
1000,f10_levy,PSO-m,16,1355398.6032243408
1000,f10_levy,PSO-m,17,1444191.478749362
1000,f10_levy,PSO-m,18,1591069.3021086336
1000,f10_levy,PSO-m,19,1306782.2070410226
1000,f10_levy,PSO-RIW,0,1170232.1020772324
1000,f10_levy,PSO-RIW,1,1181431.382932679
1000,f10_levy,PSO-RIW,2,1064227.2907820349
1000,f10_levy,PSO-RIW,3,1172120.834545723
1000,f10_levy,PSO-RIW,4,1141482.7328871894
1000,f10_levy,PSO-RIW,5,1137532.6364891105
1000,f10_levy,PSO-RIW,6,1305148.8128254034
1000,f10_levy,PSO-RIW,7,1141733.021848185
1000,f10_levy,PSO-RIW,8,1246920.7153306836
1000,f10_levy,PSO-RIW,9,1239388.058002955
1000,f10_levy,PSO-RIW,10,1156573.831685287
1000,f10_levy,PSO-RIW,11,1091285.2766302896
1000,f10_levy,PSO-RIW,12,1349309.6242923841
1000,f10_levy,PSO-RIW,13,1194395.9043663186
1000,f10_levy,PSO-RIW,14,1257963.8624732932
1000,f10_levy,PSO-RIW,15,1100790.7586933577
1000,f10_levy,PSO-RIW,16,1343064.9756794376
1000,f10_levy,PSO-RIW,17,1232837.679132339
1000,f10_levy,PSO-RIW,18,1199265.7576280371
1000,f10_levy,PSO-RIW,19,1175064.6527980175
1000,f10_levy,HPPSO_Modified,0,925301.1460794472
1000,f10_levy,HPPSO_Modified,1,1048820.923997314
1000,f10_levy,HPPSO_Modified,2,808922.7180302561
1000,f10_levy,HPPSO_Modified,3,876518.2484775452
1000,f10_levy,HPPSO_Modified,4,858773.9830006075
1000,f10_levy,HPPSO_Modified,5,945415.3628155215
1000,f10_levy,HPPSO_Modified,6,968252.5904984388
1000,f10_levy,HPPSO_Modified,7,862634.3856433828
1000,f10_levy,HPPSO_Modified,8,813102.9181796167
1000,f10_levy,HPPSO_Modified,9,957215.0263159527
1000,f10_levy,HPPSO_Modified,10,956276.551498131
1000,f10_levy,HPPSO_Modified,11,950963.163502247
1000,f10_levy,HPPSO_Modified,12,899543.0350799663
1000,f10_levy,HPPSO_Modified,13,905807.5693922881
1000,f10_levy,HPPSO_Modified,14,954210.4085875656
1000,f10_levy,HPPSO_Modified,15,1001896.9962660159
1000,f10_levy,HPPSO_Modified,16,931000.0972865465
1000,f10_levy,HPPSO_Modified,17,927251.7432903379
1000,f10_levy,HPPSO_Modified,18,892907.9254988361
1000,f10_levy,HPPSO_Modified,19,961278.5497159526
1000,f10_levy,GA-MPC,0,891115.4041580916
1000,f10_levy,GA-MPC,1,886082.96746273
1000,f10_levy,GA-MPC,2,898533.0768090138
1000,f10_levy,GA-MPC,3,933261.6886108235
1000,f10_levy,GA-MPC,4,987019.1086260541
1000,f10_levy,GA-MPC,5,952015.9337264666
1000,f10_levy,GA-MPC,6,894594.2401321405
1000,f10_levy,GA-MPC,7,975304.672172062
1000,f10_levy,GA-MPC,8,916252.7728601319
1000,f10_levy,GA-MPC,9,981610.641081184
1000,f10_levy,GA-MPC,10,1012129.2297255406
1000,f10_levy,GA-MPC,11,963498.9913657987
1000,f10_levy,GA-MPC,12,1023593.0193326592
1000,f10_levy,GA-MPC,13,905728.8339941585
1000,f10_levy,GA-MPC,14,989568.6430686916
1000,f10_levy,GA-MPC,15,916157.4898578444
1000,f10_levy,GA-MPC,16,898044.7229394906
1000,f10_levy,GA-MPC,17,1013923.0426735777
1000,f10_levy,GA-MPC,18,982486.0226805017
1000,f10_levy,GA-MPC,19,988210.3192652257
1000,f10_levy,GWO,0,1010905.5342729705
1000,f10_levy,GWO,1,1015898.217830274
1000,f10_levy,GWO,2,938739.076545885
1000,f10_levy,GWO,3,868355.5950206949
1000,f10_levy,GWO,4,884911.8651496932
1000,f10_levy,GWO,5,1050364.974388271
1000,f10_levy,GWO,6,913932.5707796242
1000,f10_levy,GWO,7,1049827.0506415956
1000,f10_levy,GWO,8,912753.6265194999
1000,f10_levy,GWO,9,975474.0515866744
1000,f10_levy,GWO,10,992370.3554027007
1000,f10_levy,GWO,11,888953.4986096122
1000,f10_levy,GWO,12,1065984.6995987697
1000,f10_levy,GWO,13,946319.4550005668
1000,f10_levy,GWO,14,962861.8780702043
1000,f10_levy,GWO,15,922385.6646837398
1000,f10_levy,GWO,16,1079025.7730497087
1000,f10_levy,GWO,17,808437.3198594518
1000,f10_levy,GWO,18,965903.2577629039
1000,f10_levy,GWO,19,935667.6116738407
1000,f10_levy,SHADE,0,926026.0635604474
1000,f10_levy,SHADE,1,922547.5694199285
1000,f10_levy,SHADE,2,1034369.431035428
1000,f10_levy,SHADE,3,993302.4053977224
1000,f10_levy,SHADE,4,884327.0325253215
1000,f10_levy,SHADE,5,967240.9182839361
1000,f10_levy,SHADE,6,958432.9211826754
1000,f10_levy,SHADE,7,896260.2868745932
1000,f10_levy,SHADE,8,949549.7479896708
1000,f10_levy,SHADE,9,940250.4365446828
1000,f10_levy,SHADE,10,956802.8361046957
1000,f10_levy,SHADE,11,944952.5525234799
1000,f10_levy,SHADE,12,956064.7201421874
1000,f10_levy,SHADE,13,999636.9344087507
1000,f10_levy,SHADE,14,874769.1489525206
1000,f10_levy,SHADE,15,958955.8298847175
1000,f10_levy,SHADE,16,964550.2267857583
1000,f10_levy,SHADE,17,1007184.0373440911
1000,f10_levy,SHADE,18,973273.7174377048
1000,f10_levy,SHADE,19,902981.6880461709
1000,f10_levy,CSA,0,1396356.244066963
1000,f10_levy,CSA,1,1503566.4489991965
1000,f10_levy,CSA,2,1233035.766244949
1000,f10_levy,CSA,3,1922756.3719739057
1000,f10_levy,CSA,4,1298245.671565468
1000,f10_levy,CSA,5,1412724.2825814255
1000,f10_levy,CSA,6,1599823.7572526853
1000,f10_levy,CSA,7,1780691.4182076633
1000,f10_levy,CSA,8,1201171.990417514
1000,f10_levy,CSA,9,1624712.0464209497
1000,f10_levy,CSA,10,1471373.7408222442
1000,f10_levy,CSA,11,1523792.3376862982
1000,f10_levy,CSA,12,1659294.41943548
1000,f10_levy,CSA,13,1654075.54676327
1000,f10_levy,CSA,14,1297962.385484576
1000,f10_levy,CSA,15,1563202.1986387689
1000,f10_levy,CSA,16,1224227.1409634708
1000,f10_levy,CSA,17,1412783.2754320155
1000,f10_levy,CSA,18,1328398.96839862
1000,f10_levy,CSA,19,1283411.166684827
1000,f10_levy,CMAES,0,403206.56675267546
1000,f10_levy,CMAES,1,309065.1911411594
1000,f10_levy,CMAES,2,363327.37564657134
1000,f10_levy,CMAES,3,387033.5541057046
1000,f10_levy,CMAES,4,381885.90852461354
1000,f10_levy,CMAES,5,380554.67059569166
1000,f10_levy,CMAES,6,320419.7067496913
1000,f10_levy,CMAES,7,385070.7510012103
1000,f10_levy,CMAES,8,401457.0933227043
1000,f10_levy,CMAES,9,397448.2559075661
1000,f10_levy,CMAES,10,378531.1080634127
1000,f10_levy,CMAES,11,440808.4449367653
1000,f10_levy,CMAES,12,401039.91784306295
1000,f10_levy,CMAES,13,420777.34119414806
1000,f10_levy,CMAES,14,380871.69067700853
1000,f10_levy,CMAES,15,367531.53055518976
1000,f10_levy,CMAES,16,446094.01971477957
1000,f10_levy,CMAES,17,447208.5277085778
1000,f10_levy,CMAES,18,449235.41044527723
1000,f10_levy,CMAES,19,402688.17361218494
1000,f11_schwefel_2_26,Original PSO,0,395767.9636706467
1000,f11_schwefel_2_26,Original PSO,1,390844.82783364056
1000,f11_schwefel_2_26,Original PSO,2,393340.18140641466
1000,f11_schwefel_2_26,Original PSO,3,392946.7996049042
1000,f11_schwefel_2_26,Original PSO,4,398229.76606761594
1000,f11_schwefel_2_26,Original PSO,5,396412.6985818565
1000,f11_schwefel_2_26,Original PSO,6,394676.1143340535
1000,f11_schwefel_2_26,Original PSO,7,394971.7715365806
1000,f11_schwefel_2_26,Original PSO,8,393346.3800467865
1000,f11_schwefel_2_26,Original PSO,9,393160.34655386605
1000,f11_schwefel_2_26,Original PSO,10,393667.6529870684
1000,f11_schwefel_2_26,Original PSO,11,393610.6193891693
1000,f11_schwefel_2_26,Original PSO,12,393731.8721646694
1000,f11_schwefel_2_26,Original PSO,13,393204.69684576127
1000,f11_schwefel_2_26,Original PSO,14,395255.70049828064
1000,f11_schwefel_2_26,Original PSO,15,395162.1580587941
1000,f11_schwefel_2_26,Original PSO,16,391635.2276484226
1000,f11_schwefel_2_26,Original PSO,17,393298.96804833337
1000,f11_schwefel_2_26,Original PSO,18,393863.43674863566
1000,f11_schwefel_2_26,Original PSO,19,393345.33873557876
1000,f11_schwefel_2_26,PSO-m,0,387384.28680852044
1000,f11_schwefel_2_26,PSO-m,1,385080.4021386267
1000,f11_schwefel_2_26,PSO-m,2,388957.5279578033
1000,f11_schwefel_2_26,PSO-m,3,389561.74924755766
1000,f11_schwefel_2_26,PSO-m,4,388415.4007593728
1000,f11_schwefel_2_26,PSO-m,5,392582.4044571844
1000,f11_schwefel_2_26,PSO-m,6,385725.594360361
1000,f11_schwefel_2_26,PSO-m,7,387943.6116015594
1000,f11_schwefel_2_26,PSO-m,8,387026.506213067
1000,f11_schwefel_2_26,PSO-m,9,381809.04887731775
1000,f11_schwefel_2_26,PSO-m,10,385581.9798008035
1000,f11_schwefel_2_26,PSO-m,11,390169.3941121592
1000,f11_schwefel_2_26,PSO-m,12,385305.5545830229
1000,f11_schwefel_2_26,PSO-m,13,385278.6530761781
1000,f11_schwefel_2_26,PSO-m,14,385599.4437265626
1000,f11_schwefel_2_26,PSO-m,15,388634.8706236228
1000,f11_schwefel_2_26,PSO-m,16,388952.564836607
1000,f11_schwefel_2_26,PSO-m,17,388495.46192304214
1000,f11_schwefel_2_26,PSO-m,18,385055.7381484784
1000,f11_schwefel_2_26,PSO-m,19,390547.371935354
1000,f11_schwefel_2_26,PSO-RIW,0,393283.03526750975
1000,f11_schwefel_2_26,PSO-RIW,1,392986.80817225855
1000,f11_schwefel_2_26,PSO-RIW,2,391410.749410915
1000,f11_schwefel_2_26,PSO-RIW,3,393323.0481288405
1000,f11_schwefel_2_26,PSO-RIW,4,396287.5748578253
1000,f11_schwefel_2_26,PSO-RIW,5,392802.60770470084
1000,f11_schwefel_2_26,PSO-RIW,6,391488.52863434935
1000,f11_schwefel_2_26,PSO-RIW,7,388972.39189820195
1000,f11_schwefel_2_26,PSO-RIW,8,392050.655908325
1000,f11_schwefel_2_26,PSO-RIW,9,394588.28593373444
1000,f11_schwefel_2_26,PSO-RIW,10,390257.622668201
1000,f11_schwefel_2_26,PSO-RIW,11,393207.1392161114
1000,f11_schwefel_2_26,PSO-RIW,12,394034.5276659377
1000,f11_schwefel_2_26,PSO-RIW,13,391913.05144052213
1000,f11_schwefel_2_26,PSO-RIW,14,396244.4368514425
1000,f11_schwefel_2_26,PSO-RIW,15,391114.74789735867
1000,f11_schwefel_2_26,PSO-RIW,16,394227.85738395946
1000,f11_schwefel_2_26,PSO-RIW,17,395868.1804224483
1000,f11_schwefel_2_26,PSO-RIW,18,393569.17917390284
1000,f11_schwefel_2_26,PSO-RIW,19,392924.7030624968
1000,f11_schwefel_2_26,HPPSO_Modified,0,378365.3157534467
1000,f11_schwefel_2_26,HPPSO_Modified,1,375379.6247984873
1000,f11_schwefel_2_26,HPPSO_Modified,2,377299.00310783804
1000,f11_schwefel_2_26,HPPSO_Modified,3,375647.0827532222
1000,f11_schwefel_2_26,HPPSO_Modified,4,377908.4101885644
1000,f11_schwefel_2_26,HPPSO_Modified,5,379332.08615209814
1000,f11_schwefel_2_26,HPPSO_Modified,6,379274.4481619651
1000,f11_schwefel_2_26,HPPSO_Modified,7,378414.084064306
1000,f11_schwefel_2_26,HPPSO_Modified,8,377215.68040044035
1000,f11_schwefel_2_26,HPPSO_Modified,9,377379.9031038785
1000,f11_schwefel_2_26,HPPSO_Modified,10,377828.28506423207
1000,f11_schwefel_2_26,HPPSO_Modified,11,379551.0663908565
1000,f11_schwefel_2_26,HPPSO_Modified,12,377528.89186029055
1000,f11_schwefel_2_26,HPPSO_Modified,13,378050.31670166366
1000,f11_schwefel_2_26,HPPSO_Modified,14,377435.0578891239
1000,f11_schwefel_2_26,HPPSO_Modified,15,376242.1695150904
1000,f11_schwefel_2_26,HPPSO_Modified,16,378571.60800079646
1000,f11_schwefel_2_26,HPPSO_Modified,17,375924.584094771
1000,f11_schwefel_2_26,HPPSO_Modified,18,377198.55559252016
1000,f11_schwefel_2_26,HPPSO_Modified,19,379849.53594775946
1000,f11_schwefel_2_26,GA-MPC,0,382390.20283324516
1000,f11_schwefel_2_26,GA-MPC,1,390585.07662659505
1000,f11_schwefel_2_26,GA-MPC,2,384234.89589686465
1000,f11_schwefel_2_26,GA-MPC,3,388598.97850065003
1000,f11_schwefel_2_26,GA-MPC,4,382445.46036410704
1000,f11_schwefel_2_26,GA-MPC,5,390106.22083337733
1000,f11_schwefel_2_26,GA-MPC,6,385441.5192797756
1000,f11_schwefel_2_26,GA-MPC,7,387350.10790810676
1000,f11_schwefel_2_26,GA-MPC,8,386079.58797502884
1000,f11_schwefel_2_26,GA-MPC,9,385908.2845228611
1000,f11_schwefel_2_26,GA-MPC,10,387519.2549396978
1000,f11_schwefel_2_26,GA-MPC,11,386935.5369859992
1000,f11_schwefel_2_26,GA-MPC,12,388856.7235415557
1000,f11_schwefel_2_26,GA-MPC,13,387143.51630475064
1000,f11_schwefel_2_26,GA-MPC,14,387461.416145107
1000,f11_schwefel_2_26,GA-MPC,15,386585.15598527866
1000,f11_schwefel_2_26,GA-MPC,16,385265.412680483
1000,f11_schwefel_2_26,GA-MPC,17,388063.50101808907
1000,f11_schwefel_2_26,GA-MPC,18,386653.6423198273
1000,f11_schwefel_2_26,GA-MPC,19,385338.65250174457
1000,f11_schwefel_2_26,GWO,0,395447.6026468424
1000,f11_schwefel_2_26,GWO,1,390073.48458836315
1000,f11_schwefel_2_26,GWO,2,394024.9222976499
1000,f11_schwefel_2_26,GWO,3,393461.7067137698
1000,f11_schwefel_2_26,GWO,4,392182.5602510552
1000,f11_schwefel_2_26,GWO,5,408756.0550669445
1000,f11_schwefel_2_26,GWO,6,394456.63500655146
1000,f11_schwefel_2_26,GWO,7,394988.3426916763
1000,f11_schwefel_2_26,GWO,8,393218.4182178439
1000,f11_schwefel_2_26,GWO,9,391257.4996508316
1000,f11_schwefel_2_26,GWO,10,392781.98597566714
1000,f11_schwefel_2_26,GWO,11,393438.38832535944
1000,f11_schwefel_2_26,GWO,12,391470.5823497395
1000,f11_schwefel_2_26,GWO,13,393683.21459760214
1000,f11_schwefel_2_26,GWO,14,393548.0583406258
1000,f11_schwefel_2_26,GWO,15,393530.5692281878
1000,f11_schwefel_2_26,GWO,16,394985.16881588567
1000,f11_schwefel_2_26,GWO,17,395627.11312302673
1000,f11_schwefel_2_26,GWO,18,392475.87265291385
1000,f11_schwefel_2_26,GWO,19,392633.27278427995
1000,f11_schwefel_2_26,SHADE,0,379069.0732454343
1000,f11_schwefel_2_26,SHADE,1,373520.3162907446
1000,f11_schwefel_2_26,SHADE,2,378174.80308256095
1000,f11_schwefel_2_26,SHADE,3,377174.3157255021
1000,f11_schwefel_2_26,SHADE,4,375908.3927848877
1000,f11_schwefel_2_26,SHADE,5,379691.06028367823
1000,f11_schwefel_2_26,SHADE,6,376957.1013119015
1000,f11_schwefel_2_26,SHADE,7,377992.9254886281
1000,f11_schwefel_2_26,SHADE,8,375442.6535575488
1000,f11_schwefel_2_26,SHADE,9,374929.69830890535
1000,f11_schwefel_2_26,SHADE,10,376204.1679884403
1000,f11_schwefel_2_26,SHADE,11,378222.2235260831
1000,f11_schwefel_2_26,SHADE,12,375610.3043516371
1000,f11_schwefel_2_26,SHADE,13,374031.9451396439
1000,f11_schwefel_2_26,SHADE,14,377509.1106422756
1000,f11_schwefel_2_26,SHADE,15,379970.70224890107
1000,f11_schwefel_2_26,SHADE,16,376856.94856069144
1000,f11_schwefel_2_26,SHADE,17,376636.0506162541
1000,f11_schwefel_2_26,SHADE,18,382319.3713270801
1000,f11_schwefel_2_26,SHADE,19,379183.3109009991
1000,f11_schwefel_2_26,CSA,0,408563.2928815618
1000,f11_schwefel_2_26,CSA,1,404739.8411049501
1000,f11_schwefel_2_26,CSA,2,409976.4037465189
1000,f11_schwefel_2_26,CSA,3,410508.49579512764
1000,f11_schwefel_2_26,CSA,4,410763.3145468943
1000,f11_schwefel_2_26,CSA,5,411463.0264467755
1000,f11_schwefel_2_26,CSA,6,406664.4646967432
1000,f11_schwefel_2_26,CSA,7,408200.467816971
1000,f11_schwefel_2_26,CSA,8,407743.13171444926
1000,f11_schwefel_2_26,CSA,9,412449.5699325432
1000,f11_schwefel_2_26,CSA,10,412660.39363098895
1000,f11_schwefel_2_26,CSA,11,411128.8742660863
1000,f11_schwefel_2_26,CSA,12,406269.7526490734
1000,f11_schwefel_2_26,CSA,13,408800.2174535088
1000,f11_schwefel_2_26,CSA,14,414957.62087709404
1000,f11_schwefel_2_26,CSA,15,408550.42253465834
1000,f11_schwefel_2_26,CSA,16,413040.8102556407
1000,f11_schwefel_2_26,CSA,17,410827.45008020627
1000,f11_schwefel_2_26,CSA,18,409211.5736492489
1000,f11_schwefel_2_26,CSA,19,405913.30437157355
1000,f11_schwefel_2_26,CMAES,0,370710.21234178904
1000,f11_schwefel_2_26,CMAES,1,372378.2944289501
1000,f11_schwefel_2_26,CMAES,2,374364.1484506729
1000,f11_schwefel_2_26,CMAES,3,372066.5786925966
1000,f11_schwefel_2_26,CMAES,4,369406.17399053206
